Task ID,TF1,TF2,TF3,TF4,TF6,TF8,TF10,TF12,TF14,TF16,TF17,TF18,TF19,TF20,TF21,TF22,TF23,TF24,TF25,TF26,TF27,TF28,TF29,TF30,TF32,TF33,TF34,TF36,TF37,TF40,TF41,TF44,TF45,TF48,TF49,TF52,TF54,TF56,TF58,TF60,TF62,TF65,TF67,TF68,TF69,TF70,TF71,TF72,TF73,TF74,TF76,TF77,TF78,TF80,TF81,TF82,TF83,TF85,TF86,TF87,TF89,TF90,TF91,TF93,TF94,TF95,TF97,TF98,TF99,TF101,TF102,TF103,TF105,TF106,TF107,TF109,TF110,TF111,TF113,TF115
T34,1.0,0.20822887479722754,0.5112225878358686,0.0,0.08940013238801107,0.2619974059662776,0.529950975178017,0.1514935988620199,0.45474186880252176,0.21297569922054116,0.3246638832497032,0.3527982531039791,1.0,0.9808959156785244,0.3104648781486794,0.8951175406871612,0.7043478260869566,0.5064504561534265,0.5926160103943666,0.773978728597357,0.20969362129583125,0.12671606850513856,0.07911774681730108,0.11716621253405995,0.06148705338366492,0.17645857290309774,0.37209302325581395,0.3776722090261283,0.47700042115429336,0.09311823565448232,0.4690561443922481,0.42917103882476393,0.8040211073094385,0.05897945659377071,0.3693032395949376,0.27750696378830086,0.5336999361562809,0.11678693505507029,0.4809151600895081,0.21989934185056137,0.49259825933768836,0.4153477979139333,0.00028765862956478533,0.0003929788066813333,0.00025006251562890725,1.4460618914489537e-05,0.26356589147286824,0.15094522539990304,0.2863067261740195,0.30294906166219837,0.07414756136222972,0.10791539448147569,0.6497601960037177,0.47916666666666663,0.14473043923677809,0.17823053796082788,0.1930604982206406,0.11455291405016121,0.1079080241117698,0.19932210730607966,0.046665625488052476,0.0,0.15794669299111547,0.06918809402037074,0.0,0.06423100242186142,0.07156875158267917,0.13708658611641994,0.15804878048780485,0.08495782781258579,0.14366794264903293,0.2992199669175396,0.037030346820809246,0.07494774559570022,0.10048231511254019,0.05920643830482906,0.1032437873283882,0.1455195541356054,0.6528365791701948,0.44729852401547576
T35,0.9872521246458924,0.15808877746645036,0.4558046911516844,0.021498152502519324,0.0,0.10246433203631647,0.33346690736820594,0.034139402560455195,0.3026205747427043,0.49174690508940877,0.219596276860612,0.0,0.8313659359190555,0.9808959156785244,0.0,0.6933608886592613,0.6608695652173914,0.4585216817733635,0.627786466381848,0.722464061269052,0.20969362129583125,0.0832359599126764,0.06688591611311243,0.1180744777475023,0.0,0.0,0.0,0.19239904988123516,0.2966165714982954,0.020829079027976316,0.3475877390484684,0.2560335781741868,0.6072885853315164,0.0,0.26178340148659773,0.3095403899721449,0.6340726475463742,0.034751234333459946,0.34927499522329586,0.12698412698412698,0.3594186663222331,0.3005978985525666,0.0,0.0004551995752171315,0.0005001250312578144,1.9280825219319383e-05,0.1705426356589147,0.16010664081434803,0.324933844148663,0.31233243967828417,0.0,0.11323629274784164,0.5289985580694849,0.47916666666666663,0.11202458701498269,0.21845354505385456,0.20195729537366547,0.03845434881215973,0.12205024854275809,0.2800867094894163,0.0,0.028186988486613967,0.18854886475814409,0.0,0.11632315584216735,0.28774901190569574,0.06273740187389215,0.1742088043795147,0.13658536585365855,0.0,0.04803151283999896,0.2231546351066899,0.05497350674373796,0.08996715437444013,0.1197749196141479,0.12617204788576405,0.2134052509440743,0.2749054024994003,0.5867908552074513,0.33454355103035677
T36,0.37110481586402266,0.4466892788674236,0.6135839909475006,0.3839435673496809,0.40808367005771334,0.34025075659316906,0.5460083158380038,0.4075391180654339,0.6104660977247293,0.2781598655051214,0.17857279656797032,0.17039870066407375,0.8313659359190555,0.0243741765480896,0.4992832275240633,0.657711185740119,0.782608695652174,0.587830844763864,0.7003292967370771,0.7785270173421899,0.20969362129583125,0.35747939969554665,0.29028799218683654,0.2524977293369664,0.2663911015912016,0.36291911024991697,0.37209302325581395,0.38242280285035624,0.43869009708489287,0.3975903614457831,0.5976231491900712,0.4564533053515215,0.7599147092684386,0.38303512259774686,0.5174363285352853,0.32068245125348194,0.6118804114100976,0.40030383592859853,0.5916203484934851,0.31900890437475804,0.56988083715347,0.5339820837712839,0.00034627732465828407,0.0003669133495920125,0.0005001250312578144,7.230309457244765e-06,0.10077519379844957,0.23015026660203589,0.2474426320154824,0.30831099195710454,0.20587315040685372,0.1731133639191098,0.6242157297932699,0.42708333333333326,0.2192854398770649,0.18374733646633,0.20462633451957296,0.1499099941848338,0.11378816278084519,0.18916707685259096,0.15124160549742302,0.12598141212373423,0.1846001974333662,0.1864392368848286,0.20923483516005087,0.20107352161581316,0.18770574829070658,0.1678921965598782,0.1795121951219512,0.1718009403552446,0.15242779436947113,0.2827908509180178,0.03046724470134874,0.07091669154971633,0.3167202572347267,0.061621872290917375,0.15522639432978214,0.5528787199487784,0.6833192209991532,0.476532499986932
T37,0.00424929178470255,0.7025512461288895,0.6663026537880745,0.4978165938864629,0.5354729797457505,0.7795071335927367,0.8393455728221136,0.8029871977240399,0.82227770160121,0.058268378419685796,0.38690772589726885,0.898384979593245,1.0,0.9341238471673254,0.9684620110587756,0.3443554637044692,0.8695652173913043,0.5919520313890073,0.36344483623152424,0.33445777682030153,0.2135442826050561,0.5732655872701394,0.3703522266972592,0.22888283378746593,0.2684329734701437,0.4281175141016813,0.6511627906976745,0.8123515439429928,0.910980575511903,0.7498468450071473,0.6237813595446515,0.7597061909758657,0.8038334041435005,0.7402253147779987,0.6066550181125299,0.26114206128133705,0.6014710071566435,0.7622483858716294,0.6740996177440751,0.7820363917924894,0.8286552273173,0.49410021246789293,0.0008719045641059483,0.00012381092117427406,0.0007501875468867217,5.302226935312831e-05,0.10852713178294571,0.3100824042656325,0.2063272641099569,0.40750670241286857,0.4200954485623244,0.29681026523026044,0.47279911556483933,0.46875,0.6422845434754769,0.6301409848506963,0.6725978647686832,0.5880269145326495,0.5917569538542036,0.5768283793507569,0.44438544432297356,0.3708142599528368,0.37808489634748266,0.6557345477355592,0.6428619425442805,0.3994719972323891,0.4255191187642442,0.29483981730426617,0.3141463414634146,0.46488563940809247,0.3382869090151762,0.3342001830384217,0.016859344894026972,0.04177366378023291,0.09163987138263666,0.13454345169861426,0.31499872605912954,0.46273629638435404,0.1939034716342083,0.35152609144519137
T38,0.00424929178470255,0.8060758000294941,0.7224945947240382,0.6251259657373194,0.636074198389796,0.8759187202766969,0.9142442453339299,0.9359886201991465,0.8836894380827062,0.07481277701360334,0.3907764201172099,0.9079015329129972,1.0,0.9341238471673254,0.9690763874667214,0.32317230689744264,0.8608695652173913,0.6678251567270174,0.4367976661638755,0.42845258926259067,0.8718818014398124,0.6842310460652609,0.435599823231267,0.3133514986376022,0.2722610939852369,0.43381397948882383,0.6511627906976745,1.0000000000000002,0.9536204611401794,0.864610986318154,0.703995821822838,0.925498426023085,0.8720388337722229,0.8469184890656064,0.6829216434885365,0.2823816155988858,0.6113372289516088,0.8839726547664261,0.7514799705611934,0.9086333720480061,0.923349164909548,0.5510911478185666,0.0009017962165708451,0.000117609864850605,0.001000250062515629,5.302226935312831e-05,0.10852713178294571,0.3652447891420262,0.24404597337967526,0.4745308310991957,0.517248037208662,0.37455913178460765,0.5351439606779553,0.48958333333333326,0.7428608016391341,0.7432499489185325,0.7855871886120995,0.6467300385424041,0.6656866945786275,0.6454302404263266,0.5081368108699047,0.443972811763074,0.6594274432379071,0.7141299733642852,0.7207178504433991,0.5501049372065623,0.5035135477336035,0.3635774675261572,0.37170731707317073,0.5227868828356821,0.38296474271480985,0.3188843574271848,0.015534682080924855,0.04034040011943864,0.09163987138263666,0.12355617932766769,0.30214021437907246,0.4622370862247858,0.4860287891617273,0.5639781208490521
T39,0.00141643059490085,0.7308656540333284,0.6873013997339833,0.4958011420893517,0.5259478051438494,0.8607868568958063,0.9151653440713359,0.8876244665718351,0.8632410016893008,0.010774873911050697,0.35687746581376656,0.9114457667167248,1.0,0.9341238471673254,0.9868933032971536,0.2629811418238182,0.8695652173913043,0.617838114501089,0.4039350579356479,0.3584603588036732,0.6554913778670685,0.6018706272057459,0.3801290619580967,0.2379654859218892,0.24550312953864425,0.4266036787087445,0.6976744186046513,0.9002375296912114,0.9211210549712611,0.7829283234633448,0.6588855132409126,0.8856243441762854,0.868197277328101,0.7576761652308373,0.6292187321516659,0.2587047353760446,0.5974303384206463,0.8000379794910749,0.7068994721907068,0.835075493612079,0.9015168538588376,0.49739558914429294,0.0008847152723051898,0.00012360071587516665,0.001000250062515629,5.0612166200713385e-05,0.10077519379844957,0.3195346582646631,0.20968442671511506,0.40750670241286857,0.48419936362970517,0.3528014246643639,0.4787939355609274,0.5208333333333333,0.7158919195799718,0.7675647275168569,0.7935943060498221,0.6488889586350964,0.6934905360877616,0.650000666871294,0.5089176948305482,0.4211679844638647,0.6505429417571569,0.7305348908241471,0.7195852471296607,0.5445030998153413,0.4471385160800203,0.33821385766577045,0.29756097560975614,0.49172543294589943,0.37929740497495457,0.3015332186726054,0.009272639691714836,0.0253508510002986,0.06591639871382636,0.11281106263913772,0.2963281765360741,0.4629416583290966,0.2557154953429297,0.22747382433073277
T40,0.00141643059490085,0.7454652706090547,0.6940997202450663,0.475310715485388,0.4961153021684486,0.8949416342412451,0.9376205903688096,0.8869132290184922,0.8767676087325038,0.004279382546233279,0.3521277818209676,0.8775015168773549,1.0,0.9341238471673254,0.9842310055293881,0.2733143890467579,0.8695652173913043,0.6262187025490228,0.3980882354733163,0.31263109688410107,0.6554913778670685,0.6166201009225446,0.37525104053865754,0.22252497729336967,0.23619645317143065,0.41063772878660443,0.6976744186046513,0.9287410926365797,0.9250683537836509,0.7957933428629773,0.6662660882233227,0.9181532004197273,0.8763440476354123,0.7673956262425448,0.6357244130072258,0.2670612813370474,0.6030797491345876,0.8142802886441322,0.7140222740544429,0.8718544328300425,0.9183430988147874,0.4974713568900688,0.000859093855906707,0.0001223394840805221,0.0005001250312578144,5.0612166200713385e-05,0.10077519379844957,0.3219098400387784,0.20012638729807647,0.39142091152815006,0.4817521216490406,0.33227611223955666,0.4724967547881428,0.5520833333333333,0.740709437828147,0.8064450217461105,0.8389679715302489,0.6588904092787969,0.7060383296230687,0.6609102081233214,0.5160081211931906,0.43601054237758363,0.6781836130306022,0.7282675692125005,0.7247773908208051,0.5652210251623149,0.46011648518612314,0.34747821580123744,0.2907317073170732,0.501185040854282,0.38152910543391794,0.31263933421119217,0.014691714836223505,0.03807106598984772,0.11334405144694534,0.12736475731425628,0.3039235076834442,0.4531168505604054,0.5351397121083827,0.6332785767218155
T41,0.00141643059490085,0.8211178292287273,0.722898812933316,0.5713805844810211,0.5522049736503027,0.9286640726329441,0.9490307214052359,0.950213371266003,0.9103733052437535,0.08971419837994876,0.4300762247673038,0.9300899108193516,1.0,0.9433465085638999,0.9535121851320911,0.28907259106174127,0.8608695652173913,0.6683266887636344,0.45586529545924304,0.41004784500869473,0.3319800212065405,0.6995261516314781,0.4251277784943419,0.28337874659400547,0.2001181149473276,0.3861345595705692,0.6744186046511629,0.992874109263658,0.9472522601322685,0.8574637533183581,0.6946480419240382,0.9863588667366212,0.9053148555213857,0.8257123923127899,0.6624657808087558,0.3311281337047354,0.6308093232414199,0.8767565514622103,0.7422877286043986,0.9504452187379017,0.9709724422244599,0.5067881930693136,0.0008750101903360675,0.0001177149675001587,0.0005001250312578144,5.0612166200713385e-05,0.10077519379844957,0.3649539505574406,0.21916347407085585,0.4235924932975871,0.5625891333388753,0.3850391479777061,0.520652163331295,0.5,0.7945447560507105,0.8249802971481948,0.8790035587188612,0.693292285350182,0.7143970255646117,0.6794011973403731,0.5418085272528502,0.46172839506172836,0.730503455083909,0.7557425346085078,0.7457120919822882,0.5881862127507185,0.509496074955685,0.3755952188137735,0.3258536585365853,0.543484626117392,0.4000715988831033,0.3336845264914019,0.017521676300578035,0.043774260973424906,0.1189710610932476,0.14604668044194596,0.3219143654119384,0.49039019370183706,0.40558848433530903,0.44317279052087627
T42,0.00141643059490085,0.7438430909895295,0.6827161908140985,0.45717164931138726,0.42987931429003395,0.8923476005188067,0.920930814393396,0.9061166429587484,0.8850049819632761,0.0066483264557550825,0.3329758302371012,0.8361499331231674,1.0,0.9433465085638999,0.973786606594307,0.2694394213381556,0.8260869565217391,0.6444457297435723,0.43492517045703694,0.43220049305122354,0.31525196718566884,0.6456273992322477,0.3933524410317444,0.27883742052679383,0.21028146899404707,0.4128638880732619,0.6744186046511629,0.9263657957244656,0.9077514179328805,0.7872166632632224,0.6507263635798335,0.9506820566631691,0.8740923956786482,0.7510492599955821,0.6165412961631075,0.2782033426183844,0.6019680987495397,0.8061146980630459,0.69790058526192,0.9055361982191251,0.9298441495473204,0.4656876610092441,0.0008831624591901302,0.0001249670503193649,0.0007501875468867217,4.820206304829846e-05,0.09302325581395354,0.3466795928259816,0.22074331529681257,0.43565683646112596,0.5224152463491647,0.39337129463988607,0.5549181429313457,0.5416666666666666,0.7462927391471378,0.809685046265215,0.8345195729537365,0.6495913453957728,0.7055560525886838,0.6532240583612112,0.5167890051538341,0.45676238035788597,0.6929911154985192,0.7260619771229206,0.7513335412662321,0.5638086463673837,0.47920359584704997,0.3628324317320463,0.3190243902439024,0.5140777754611371,0.3976190401787487,0.30879252606721497,0.014812138728323697,0.03783218871304867,0.11816720257234727,0.1292229239856372,0.3043926389437369,0.4505167529523407,0.6994072819644369,0.8230577133623799
T43,0.00141643059490085,0.8609349653443444,0.7517912641748667,0.5959019146792073,0.6124864436641556,0.9999999999999999,0.9896291051892224,0.9921763869132292,0.94389152818005,0.06938713128534424,0.43517064388861226,0.9329310847750474,1.0,0.9433465085638999,0.96375179193119,0.27873934383880145,0.8347826086956521,0.7252303912365735,0.5434511602186565,0.6444599930547195,0.619300742228919,0.7607631782995015,0.5065926386517109,0.45049954586739327,0.262660042057828,0.46413438400299856,0.6744186046511629,0.9952494061757721,0.9294936070276806,0.909740657545436,0.7472978261924041,1.0,0.9023191844847196,0.8796112215595319,0.7186611410359354,0.3356545961002786,0.6253554406763776,0.9255601974933535,0.7873643538214903,1.0,1.0,0.5566490306533433,0.0008792804264024813,0.00011939660989301811,0.0005001250312578144,4.820206304829846e-05,0.09302325581395354,0.4663111972855065,0.3342944034124569,0.5978552278820375,0.7170318061875032,0.6031266559841649,0.7476758043459906,0.5520833333333333,0.9469074145217057,1.0,1.0,0.8055168899690711,0.8212810752610713,0.7276425165535778,0.6815242854911758,0.591177694548481,0.8627838104639683,0.924683664713682,0.89988222315127,0.6402101919140244,0.6291149658141303,0.4950924816170516,0.4439024390243902,0.6563530521556926,0.5039017088813147,0.40885413735101506,0.012162813102119458,0.03556285458345775,0.14067524115755628,0.12109790706283054,0.2996484631497787,0.48715833530366764,0.4555461473327688,0.5317793743234683
T44,0.00141643059490085,0.6965049402742958,0.6647053266407493,0.47497480685253607,0.4594381758281701,0.8443579766536965,0.8938631599005914,0.814366998577525,0.8303592345955949,0.027281063732234045,0.4065576282223158,0.9589456653171536,1.0,0.003952569169960472,1.0000000000000002,0.24851459571170248,0.8347826086956521,0.6150318726004501,0.4679060422471095,0.5467239840596935,0.619300742228919,0.5902448964675686,0.41760122429333135,0.3614895549500454,0.2779528213572662,0.47055670617680334,0.6744186046511629,0.9168646080760096,0.8911692215221015,0.7600571778639984,0.6447631214976168,0.8153200419727178,0.807495613716972,0.7492820852661808,0.6257588826195676,0.21413649025069637,0.5642285314132088,0.7800987466767946,0.6904730457195475,0.8482384823848239,0.8977688677318723,0.47487142393963944,0.0008610348723005314,0.00012906605365195972,0.0005001250312578144,4.5791959895883546e-05,0.0852713178294574,0.41037324285021803,0.2775386073699593,0.4879356568364611,0.6505207576233891,0.5151557448098051,0.6440979102378471,0.6770833333333333,0.8720194647201945,0.8593070434046528,0.8603202846975089,0.7692485625834395,0.7590058236094974,0.6683859479764691,0.6324223020459159,0.5151616035511167,0.7077986179664363,0.8934121460891717,0.8422888539826778,0.5786788246987231,0.5717903266649786,0.4120047941433708,0.38439024390243903,0.6208848095253159,0.44648110621517156,0.3578692115949875,0.009092003853564547,0.026545237384293822,0.08279742765273312,0.11144036184899046,0.300316729604001,0.46495340161702614,0.4724809483488569,0.4692894890880319
T45,0.00141643059490085,0.8028314407904439,0.7077514159385356,0.5848169297950958,0.5430944289576488,0.9290964115866839,0.9410858928152314,0.9182076813655762,0.8842197350368584,0.08486168424270257,0.46788217719385594,0.9695506985162876,1.0,0.003952569169960472,0.9686668031947574,0.27770601911650744,0.8608695652173913,0.6495325732580971,0.5205803376753525,0.6089854935652967,0.6725821753446063,0.6809321017274476,0.48385001130207617,0.4105358764759309,0.27101716788202046,0.46237428102744493,0.6744186046511629,0.9714964370546318,0.8909556456103463,0.855217480089851,0.6942457919644348,0.907660020986359,0.8497137229617118,0.8378617185774243,0.6686988410469337,0.29491643454039,0.6013489388038522,0.8729586023547286,0.7348958158169154,0.9171506000774293,0.9320243659601941,0.5204076036794301,0.0008827742559113654,0.0001208680469867701,0.0007501875468867217,4.5791959895883546e-05,0.0852713178294574,0.4602520601066409,0.30751609463248936,0.5576407506702413,0.7185329117764552,0.5652443995157268,0.7092734427855434,0.6458333333333333,0.9335894480727366,0.9081993052920401,0.9297153024911031,0.7945962087519459,0.7678092124250722,0.6856432027701472,0.6786506325160081,0.5576085448744625,0.7660414610069101,0.9218881617762265,0.8618020177580479,0.600574083398465,0.6141428209673336,0.4461468692300217,0.431219512195122,0.6432009584247605,0.4645897340359687,0.39221359568000924,0.013126204238921002,0.03822036428784712,0.12781350482315113,0.13055843127459124,0.3147913106065481,0.49239123911841987,0.4157493649449619,0.36367218632650344
T46,0.00141643059490085,0.7540185813301873,0.6985876044875048,0.5186429291232784,0.5162228890575479,0.9169909208819714,0.9554204776106917,0.9174964438122333,0.923301602815398,0.047990218554181396,0.4278545983835753,0.9064542981015978,1.0,0.003952569169960472,0.9657997132910101,0.28700594161715326,0.8695652173913043,0.6317511164278393,0.4411344942911857,0.3572837103674634,0.9999999999999999,0.6252612067364262,0.4050196733782694,0.22524977293369663,0.1733962739273249,0.3439513461037703,0.6744186046511629,0.9619952494061758,0.9456682401867346,0.7962017561772513,0.6637506672362808,0.8929695697796434,0.8826221612937357,0.7762314998895516,0.634379906592544,0.28168523676880225,0.6155437605044972,0.8173186479301177,0.7143353220549754,0.875338753387534,0.9326432263667137,0.48882938855050495,0.0008924793378804876,0.00012843543775463743,0.0007501875468867217,4.338185674346862e-05,0.07751937984496127,0.33553078041686857,0.16268415024290056,0.24798927613941021,0.49081140873894746,0.2584151796302385,0.32566428518414925,0.6458333333333333,0.7829171468818031,0.8536151084386585,0.8914590747330959,0.7028702884825843,0.7638958419611899,0.7188381858433317,0.5183820084335468,0.4415591621584132,0.7403751233958539,0.7448728389424777,0.7441897033688714,0.6197207215400131,0.4681881488984554,0.33763078617472714,0.32487804878048776,0.5078613325864813,0.3798809256540051,0.32911135162956884,0.01565510597302505,0.0426993132278292,0.1382636655948553,0.1550116298573461,0.3491611060097307,0.5185948168641702,0.22692633361558,0.1776563565620196
T47,0.00141643059490085,0.7526913434596667,0.7191744090206558,0.5606315082297615,0.5622387079500359,0.9226113272805879,0.9640096489488167,0.938122332859175,0.9578972752293387,0.0,0.3795916803922321,0.956535826861566,1.0,0.9433465085638999,0.9924226909686673,0.2518729010591579,0.8869565217391305,0.6442281837011234,0.4763043716127968,0.3060206088629486,0.31304760310285173,0.6120945755956823,0.4079219222787428,0.21616712079927342,0.17826735112980172,0.34231961075081596,0.6744186046511629,0.8076009501187648,0.8507116304692203,0.8411272207473964,0.7273836399530995,0.9213011542497378,0.8831925696832914,0.8045062955599735,0.6898697401041864,0.2214484679665738,0.5829120664821427,0.8484618306114698,0.7608982780303896,0.9020518776616339,0.9419548019876545,0.5535140451081784,0.0009083956723098483,0.00013484669937741396,0.001000250062515629,4.097175359105369e-05,0.06976744186046513,0.3662627241880756,0.1902523796358465,0.32707774798927614,0.5913647106592188,0.3287519122665452,0.48479296845429953,0.6979166666666666,0.8430784991676269,0.9256253831110075,0.9501779359430604,0.7584497293306735,0.7950297638176853,0.7295629406644957,0.5577385600499766,0.4941878207795811,0.8094768015794668,0.8086022931615056,0.8143329316927048,0.6480540086406053,0.5215877437325906,0.3813287551423667,0.3473170731707317,0.5845485302474384,0.42461830132506717,0.3509372791368749,0.013668111753371867,0.03786204837264855,0.12138263665594855,0.13995258111517805,0.33287378811751467,0.5058719300041138,0.4394580863674852,0.49678617473390574
T48,0.00141643059490085,0.8009143194219142,0.741549057841482,0.6691299966409137,0.6877282782850297,0.9602248162559447,0.9933601398014572,0.9985775248933144,0.9879926961335634,0.036795048143054565,0.423181522197112,0.9922502319001183,1.0,0.9433465085638999,0.984845381937334,0.2640144665461121,0.8869565217391305,0.6714590377000996,0.5151231847288088,0.4419734516928592,0.31304760310285173,0.6601919232979206,0.4311809739719945,0.2279745685740236,0.2015446615394972,0.3785631705508651,0.6744186046511629,0.8456057007125891,0.8382445461157398,0.8815601388605269,0.7543978293464082,0.9779643231899267,0.9090963926172684,0.839849790148001,0.710630994366435,0.26079387186629527,0.6029644363774598,0.8890998860615268,0.7836077190700823,0.9690282617111886,0.9799238070487388,0.5637505981772999,0.37179043234199155,0.6540960394378774,0.0005001250312578144,1.0,0.06976744186046513,0.4002908385845855,0.2125676369524862,0.3632707774798928,0.6695952718951992,0.4250609903457645,0.5906164886309558,0.6875,0.8842617492636701,0.9761522519629879,0.9822064056939501,0.795826744277181,0.8362023365972249,0.7488919948469472,0.5832266125253787,0.5354418088500486,0.8608094768015794,0.8568089880900347,0.8784772113234152,0.6744283994357541,0.5651747277791846,0.42392536684914645,0.39414634146341465,0.6315964618432238,0.47365825759304814,0.39979232164390976,0.01559489402697495,0.04505822633621977,0.15594855305466238,0.1490782219738043,0.3418750210455146,0.5277489052845368,0.17442845046570704,0.20762465362286248
T49,0.00141643059490085,0.7774664503760507,0.7505113042771069,0.6711454484380248,0.7466365878754557,0.9416342412451361,0.9778499182605581,0.9843527738264581,1.0,0.0020250649549149458,0.37047535143831145,0.9546569049658523,1.0,0.9433465085638999,1.0000000000000002,0.2518729010591579,0.8956521739130435,0.675796955086423,0.5093895781711212,0.4743309545537088,0.7223617389363246,0.6308481285988503,0.4044375876565093,0.2415985467756585,0.2067296176157523,0.3853128046292801,0.6744186046511629,0.9239904988123516,0.8551560354901241,0.8511333469471104,0.7672547750649523,0.9517313746065057,0.8917246840443109,0.8197481776010603,0.732196124319496,0.24860724233983286,0.6027519733113722,0.8655526015951386,0.796846857006257,0.9337979094076655,0.9632157140691029,0.5944820353214205,0.25262444826609004,0.5408965970704949,0.0005001250312578144,0.9999975898968475,0.06201550387596899,0.3911778962675715,0.23306607685927555,0.36863270777479895,0.6754322449053252,0.4643861839597374,0.6004644017106109,0.6145833333333333,0.8758611858112434,0.959280772935579,0.9572953736654803,0.7917081176324975,0.8040911671294306,0.7384710719944035,0.5951897548024363,0.5307254820363435,0.9151036525172754,0.8674936477916806,0.87368375460891,0.6876039496234363,0.5494428969359333,0.420912830812089,0.4058536585365854,0.6287585544353047,0.47482623600688645,0.4071646781409056,0.0115004816955684,0.03224843236787101,0.09807073954983923,0.1272167702878081,0.3209287016093467,0.4936969944073016,0.1947502116850127,0.1807512711413941
T50,0.00141643059490085,0.7782038047485621,0.7690848669669609,0.6100100772589856,0.6523025272154295,0.9070471249459576,0.9685565636028598,0.972972972972973,0.9692385859548369,0.06678893473941638,0.45581644769602025,1.0,1.0,0.9808959156785244,0.9746057751382351,0.27822268147765444,0.9043478260869565,0.6916305298715965,0.5163583069450521,0.37972654866118316,0.7223617389363246,0.6256922313161688,0.38380894422623135,0.20799273387829248,0.18859826262281634,0.3645287851274187,0.6744186046511629,0.8859857482185273,0.8155185436827587,0.8303042679191343,0.7555045895429968,0.9412381951731374,0.8728796941734416,0.7958913187541419,0.7183403329771273,0.2914345403899722,0.6877703723097705,0.8431447018609951,0.7813417538161236,0.8881145954316686,0.9368023536201107,0.5878050802873358,0.0009316878690357419,0.00013579262322339737,0.001250312578144536,3.6151547286223854e-05,0.054263565891472854,0.36432380029083855,0.21493739879142137,0.3981233243967828,0.6375564542913841,0.40697016109479267,0.5771258236996992,0.6458333333333333,0.8406197976693558,0.9056890160249862,0.933274021352313,0.7904827415694903,0.7914834849665151,0.7256349786249726,0.5742308292987661,0.5150506311555001,0.8815399802566634,0.8534042722621644,0.8523042761007948,0.6697384776330313,0.5405798936439605,0.4036150432444689,0.3726829268292683,0.6229322253215215,0.45345660358963746,0.39735560309702256,0.018605491329479765,0.05043296506419827,0.15192926045016078,0.17610865505879109,0.3814436387624064,0.5537967346092099,0.1634208298052498,0.1328995164541062
T51,0.00424929178470255,0.8174310573661702,0.7888230311826846,0.6624118239838763,0.6908841409821882,0.9459576307825334,1.0000000000000002,1.0,0.9814524569736931,0.06346477151153973,0.44474661968054563,0.9940704890690889,1.0,0.9808959156785244,0.9821830841695685,0.27693102557478694,0.9043478260869565,0.7153505091428788,0.5446422877951941,0.44229854803643176,0.7223617389363246,0.6643251518004825,0.4212323571448733,0.28247048138056313,0.20623706494913377,0.3825778614388967,0.6744186046511629,0.9453681710213776,0.8551340109467188,0.8784970390034715,0.7792971123560875,0.9979013641133263,0.9126858752848288,0.8416169648774022,0.7397075640304609,0.2931754874651811,0.6929496678854394,0.8927079377136345,0.8076615335340581,0.9214092140921409,0.9694131226327025,0.606933395648865,0.0009425575608411588,0.00013253444108723224,0.001250312578144536,3.6151547286223854e-05,0.054263565891472854,0.4077556955889481,0.2619771712942849,0.47319034852546915,0.7019241275481736,0.4781760934007424,0.6208397378386132,0.625,0.8823921116660264,0.94211739980735,0.9617437722419928,0.8174011781974245,0.8148834421980535,0.7396995044905971,0.6051850694986725,0.5369121930919684,0.8825271470878578,0.8866706477527526,0.8846894166989687,0.6832118275175396,0.5866991643454039,0.44585533348450007,0.38926829268292684,0.661920553934853,0.4848998851318874,0.4177060251679928,0.017943159922928706,0.04947745595700209,0.15192926045016078,0.1690819603320939,0.3740436008512056,0.5537967346092099,0.15918712955122777,0.13009822645835822
T52,0.0028328611898017,0.8613773779678514,0.8101346513465456,0.7275780987571381,0.7483397452645706,0.904885430177259,0.9433512752314813,0.9964438122332859,0.9601752139384074,0.10098578633654309,0.3937258206611254,0.9268067156659799,1.0,0.9808959156785244,0.952283432316199,0.28752260397830026,0.9130434782608695,0.7341077618973572,0.6048642897933492,0.527070288434094,0.29297114794352364,0.7012805902111343,0.47147883443136485,0.3360581289736603,0.22863962534895235,0.3999936707176601,0.6744186046511629,0.9501187648456056,0.8145344447479048,0.9264856034306718,0.8078534541725456,0.9716684155299056,0.8541869142680316,0.8994919372652971,0.781100032437998,0.31441504178272983,0.7141371198115789,0.937713634637296,0.8282429510122994,0.9159891598915989,0.9376846452178205,0.6583766625389563,0.7148196601668498,0.8321807076098944,1.0,0.9999927696905427,1.0,0.43262239457101304,0.27714364706347006,0.5375335120643432,0.75336217124838,0.5442815137756808,0.7117566041482197,0.5625,0.8182865923933923,0.7955865611955983,0.8558718861209964,0.7579717091088409,0.7129381120843264,0.6651881048665322,0.5525534905513041,0.487584963240394,0.7196446199407699,0.812024281752439,0.8179759716687882,0.5847948415458579,0.5724233983286909,0.40834440089404295,0.4214634146341464,0.6491978148320863,0.4629924272153204,0.46192124631283427,0.022579479768786125,0.05670349358017318,0.16318327974276528,0.19001858282705775,0.3943936399890796,0.5875690277288254,0.12616426756985605,0.1421243548229811
